ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb
1541709,1571724000000,,,-1263065028725180968,-0.9253568649291992,28.01350819936488,11.597109808363705,13.346015317814636,1,23,0.0,15,244200379240978,9,35.0,-197.4503631591797,0.05010000243782997,16,0.0,0.0,1.57542003E9,,,,0,,1,0.03
1541710,1571724000000,,,-1263065028725180968,-0.9253568649291992,28.01350819936488,11.597109808363705,13.346015317814636,1,26,0.0,15,244200375572071,19,27.5,252.1878662109375,0.06379999965429306,16,0.0,0.0,1.57542003E9,,,,0,,1,0.03
1541710,1571724000000,,,-1263065028725180968,-0.9253568649291992,28.01350819936488,11.597109808363705,13.346015317814636,1,31,0.0,15,244200365659381,87,17.9,654.0679321289062,3.3340001106262207,16,0.0,0.0,1.57542003E9,,,,0,,1,0.03
1541711,1571724000000,,,-1263065028725180968,-0.9253568649291992,28.01350819936488,11.597109808363705,13.346015317814636,1,7,0.0,7183,244200366786565,8,36.9,259.943115234375,0.04820000380277634,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1541711,1571724000000,,,-1263065028725180968,-0.9253568649291992,28.01350819936488,11.597109808363705,13.346015317814636,1,19,0.0,7183,244200361386784,27,24.1,-417.2759704589844,0.5519999861717224,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1541711,1571724000000,,,-1263065028725180968,-0.9253568649291992,28.01350819936488,11.597109808363705,13.346015317814636,1,21,0.0,7183,244200361299264,164,14.5,-564.0684814453125,5.692000389099121,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1541711,1571724000000,,,-1263065028725180968,-0.9253568649291992,28.01350819936488,11.597109808363705,13.346015317814636,1,27,0.0,7183,244200370684581,10,34.6,-174.6043243408203,0.04910000041127205,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1541712,1571724000000,,,-1263065028725180968,-0.9253568649291992,28.01350819936488,11.597109808363705,13.346015317814636,1,30,0.0,7183,244200368744595,16,29.1,353.4859313964844,0.050700001418590546,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1542706,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,14,0.0,207,82183385178727,16,29.6,84.53141021728516,0.6639999747276306,16,0.0,0.0,1.59806246E9,,,,0,,3,2.68
1542706,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,13,0.0,207,82183375831080,64,18.6,708.6777954101562,2.0490000247955322,16,0.0,0.0,1.60087501E9,,,,0,,3,2.68
1542706,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,15,0.0,207,82183379474224,53,19.4,-619.6552734375,1.225000023841858,16,0.0,0.0,1.602E9,,,,0,,3,2.68
1542707,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,5,0.0,207,82183375735560,21,26.3,-643.710205078125,0.7989999651908875,16,0.0,0.0,1.60256256E9,,,,0,,3,2.68
1542707,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,3,0.0,207,82183378785303,13,31.4,470.0631408691406,0.25220000743865967,16,0.0,0.0,1.60481254E9,,,,0,,3,2.68
1542707,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,4,0.0,207,82183384419568,10,34.4,-153.53594970703125,0.2281000167131424,16,0.0,0.0,1.60537498E9,,,,0,,3,2.68
1542707,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,3,0.0,15,244201380315649,12,32.6,309.75897216796875,0.023900000378489494,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1542707,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,4,0.0,15,244201380493941,12,32.3,-96.42180633544922,0.36649999022483826,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1542708,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,6,0.0,15,244201368490636,14,30.4,-8.098602294921875,0.037800002843141556,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1542708,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,7,0.0,15,244201369438239,31,23.8,-507.6940002441406,0.6800000071525574,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1542708,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,9,0.0,15,244201376410045,13,31.3,-389.8946228027344,0.04920000210404396,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1542708,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,16,0.0,15,244201378119399,11,33.4,-164.12985229492188,0.04990000277757645,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1542708,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,22,0.0,15,244201375655563,19,27.9,516.59619140625,0.06379999965429306,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1542709,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,23,0.0,15,244201379241611,8,36.6,-196.26705932617188,0.04970000311732292,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1542709,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,26,0.0,15,244201375571214,24,25.1,252.50352478027344,0.4043000042438507,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1542709,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,31,0.0,15,244201365657199,110,17.9,654.0679321289062,4.834000110626221,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1542709,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,7,0.0,7183,244201366785693,10,34.2,260.6188659667969,0.04910000041127205,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1542709,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,19,0.0,7183,244201361388183,21,26.0,-415.7301025390625,0.13670000433921814,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1542710,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,21,0.0,7183,244201361301180,96,15.1,-562.0323486328125,1.8519999980926514,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1542710,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,27,0.0,7183,244201370685154,11,33.3,-173.76922607421875,0.04990000277757645,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1542710,1572724000000,,,-1263065028725180951,-0.5058994293212891,30.51216117455624,16.003340733799792,13.382340471194723,1,30,0.0,7183,244201368743420,16,29.7,353.9930114746094,0.050700001418590546,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1543694,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,14,0.0,207,82184385178444,12,32.1,84.873779296875,0.2314000129699707,16,0.0,0.0,1.59806246E9,,,,0,,3,2.67
1543694,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,13,0.0,207,82184375828716,79,18.6,708.6777954101562,3.5490000247955322,16,0.0,0.0,1.60087501E9,,,,0,,3,2.67
1543694,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,15,0.0,207,82184379476548,35,22.8,-620.8342895507812,1.0149999856948853,16,0.0,0.0,1.602E9,,,,0,,3,2.67
1543695,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,5,0.0,207,82184375737759,13,31.9,-643.1228637695312,0.24770000576972961,16,0.0,0.0,1.60256256E9,,,,0,,3,2.67
1543695,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,3,0.0,207,82184378783696,19,27.7,470.40570068359375,0.26829999685287476,16,0.0,0.0,1.60481254E9,,,,0,,3,2.67
1543695,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,4,0.0,207,82184384420061,12,32.8,-153.35792541503906,0.22990001738071442,16,0.0,0.0,1.60537498E9,,,,0,,3,2.67
1543695,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,3,0.0,15,244202380314601,10,34.7,309.8977966308594,0.022099999710917473,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1543695,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,4,0.0,15,244202380494235,9,35.3,-96.177978515625,0.02160000056028366,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1543696,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,6,0.0,15,244202368490703,46,20.5,-7.50708532333374,0.8585000038146973,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1543696,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,7,0.0,15,244202369439970,27,24.1,-506.7139892578125,0.6800000071525574,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1543696,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,9,0.0,15,244202376411382,19,27.6,-392.2231750488281,0.06530000269412994,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1543696,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,16,0.0,15,244202378119948,10,34.8,-163.74862670898438,0.04910000041127205,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1543697,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,22,0.0,15,244202375653803,16,29.4,516.6835327148438,0.04920000210404396,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1543697,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,23,0.0,15,244202379242268,8,36.5,-196.29721069335938,0.04970000311732292,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1543697,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,26,0.0,15,244202375570384,13,31.2,252.75982666015625,0.047700002789497375,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1543697,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,31,0.0,15,244202365655017,144,17.9,654.0679321289062,6.334000110626221,16,0.0,0.0,1.57542003E9,,,,0,,1,0.06
1543697,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,7,0.0,7183,244202366784830,8,36.1,260.8741455078125,0.04820000380277634,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1543697,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,19,0.0,7183,244202361389557,80,16.6,-414.2597961425781,1.0220000743865967,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1543698,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,21,0.0,7183,244202361303052,80,16.1,-560.2721557617188,1.0220000743865967,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1543698,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,27,0.0,7183,244202370685734,10,34.0,-173.60455322265625,0.04910000041127205,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1543698,1573724000000,,,-1263065028725180931,-0.07640743255615234,29.82567821163684,17.375005755777135,11.894581448751676,1,30,0.0,7183,244202368742229,24,25.4,354.2930908203125,0.4058000147342682,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1544708,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,14,0.0,207,82185385178148,24,25.6,81.74549102783203,0.5892999768257141,16,0.0,0.0,1.59806246E9,,,,0,,3,2.67
1544708,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,13,0.0,207,82185375826387,110,14.9,708.4437255859375,2.449000120162964,16,0.0,0.0,1.60087501E9,,,,0,,3,2.67
1544708,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,15,0.0,207,82185379478541,31,23.9,-622.555908203125,0.9549999833106995,16,0.0,0.0,1.602E9,,,,0,,3,2.67
1544708,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,5,0.0,207,82185375739976,16,29.7,-645.0197143554688,0.6789999604225159,16,0.0,0.0,1.60256256E9,,,,0,,3,2.67
1544709,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,3,0.0,207,82185378782204,19,27.5,468.13006591796875,0.26829999685287476,16,0.0,0.0,1.60481254E9,,,,0,,3,2.67
1544709,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,4,0.0,207,82185384420566,12,32.2,-155.6864013671875,0.22990001738071442,16,0.0,0.0,1.60537498E9,,,,0,,3,2.67
1544709,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,3,0.0,15,244203380313585,10,34.2,307.4836730957031,0.022099999710917473,16,0.0,0.0,1.57542003E9,,,,0,,1,0.03
1544709,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,4,0.0,15,244203380494583,19,27.8,-98.90513610839844,0.4964999854564667,16,0.0,0.0,1.57542003E9,,,,0,,1,0.03
1544709,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,6,0.0,15,244203368490766,24,25.7,-10.599357604980469,0.5885000228881836,16,0.0,0.0,1.57542003E9,,,,0,,1,0.03
1544710,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,7,0.0,15,244203369441661,34,24.1,-506.7139892578125,2.180000066757202,16,0.0,0.0,1.57542003E9,,,,0,,1,0.03
1544710,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,9,0.0,15,244203376412658,12,32.5,-392.54730224609375,0.3605000078678131,16,0.0,0.0,1.57542003E9,,,,0,,1,0.03
1544710,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,16,0.0,15,244203378120494,6,39.7,-166.2245330810547,0.04660000279545784,16,0.0,0.0,1.57542003E9,,,,0,,1,0.03
1544710,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,22,0.0,15,244203375652071,14,30.0,514.1996459960938,0.04830000177025795,16,0.0,0.0,1.57542003E9,,,,0,,1,0.03
1544710,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,23,0.0,15,244203379242943,9,35.0,-198.7386016845703,0.05010000243782997,16,0.0,0.0,1.57542003E9,,,,0,,1,0.03
1544711,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,26,0.0,15,244203375569543,19,27.2,250.22666931152344,0.5489999651908875,16,0.0,0.0,1.57542003E9,,,,0,,1,0.03
1544711,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,31,0.0,15,244203365652830,124,14.5,655.3428955078125,3.614000082015991,16,0.0,0.0,1.57542003E9,,,,0,,1,0.03
1544711,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,7,0.0,7183,244203366783968,7,37.2,258.295654296875,0.047600001096725464,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1544711,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,19,0.0,7183,244203361390943,53,19.1,-419.2740478515625,0.8119999766349792,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1544712,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,21,0.0,7183,244203361304920,89,16.1,-560.2721557617188,2.5220000743865967,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1544712,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,27,0.0,7183,244203370686323,17,28.8,-176.06674194335938,0.06030000001192093,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1544712,1574724000000,,,-1263065028725180908,-0.6501598358154297,30.335551855387166,19.162001937491237,11.279704505451171,1,30,0.0,7183,244203368741077,27,24.7,353.0423278808594,0.5504999756813049,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1545673,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,14,0.0,207,82186385177875,13,31.3,85.80707550048828,0.593999981880188,16,0.0,0.0,1.59806246E9,,,,0,,3,2.67
1545673,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,13,0.0,207,82186375824023,126,14.9,708.4437255859375,3.949000120162964,16,0.0,0.0,1.60087501E9,,,,0,,3,2.67
1545673,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,15,0.0,207,82186379480695,24,25.3,-619.3267822265625,0.6103000044822693,16,0.0,0.0,1.602E9,,,,0,,3,2.67
1545674,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,5,0.0,207,82186375742090,11,33.7,-641.716552734375,0.24540001153945923,16,0.0,0.0,1.60256256E9,,,,0,,3,2.67
1545674,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,3,0.0,207,82186378780556,21,26.7,471.1448974609375,0.33820000290870667,16,0.0,0.0,1.60481254E9,,,,0,,3,2.67
1545674,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,4,0.0,207,82186384421097,12,32.2,-152.2079315185547,0.22990001738071442,16,0.0,0.0,1.60537498E9,,,,0,,3,2.67
1545674,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,3,0.0,15,244204380312560,10,34.5,311.0014343261719,0.022099999710917473,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1545674,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,4,0.0,15,244204380494897,11,33.0,-94.96839141845703,0.02290000021457672,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1545674,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,6,0.0,15,244204368490776,21,26.6,-6.629449844360352,0.12319999933242798,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1545674,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,7,0.0,15,244204369443334,56,19.8,-506.4285583496094,1.6800000667572021,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1545674,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,9,0.0,15,244204376413956,16,29.8,-388.573974609375,0.050700001418590546,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1545674,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,16,0.0,15,244204378121054,6,38.8,-162.82159423828125,0.0471000038087368,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1545674,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,22,0.0,15,244204375650358,17,28.9,517.525634765625,0.055800002068281174,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1545675,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,23,0.0,15,244204379243597,9,35.5,-195.11767578125,0.05010000243782997,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1545675,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,26,0.0,15,244204375568712,10,34.5,253.7247314453125,0.044600002467632294,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1545675,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,31,0.0,15,244204365650644,149,14.5,655.3428955078125,5.11400032043457,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0
1545675,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,7,0.0,7183,244204366783095,7,37.4,261.6767272949219,0.047600001096725464,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1545675,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,19,0.0,7183,244204361392343,70,17.7,-414.31689453125,0.9419999718666077,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1545675,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,21,0.0,7183,244204361306789,108,16.1,-560.2721557617188,4.022000312805176,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1545675,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,27,0.0,7183,244204370686890,13,31.7,-172.5590057373047,0.05220000073313713,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1545675,1575724000000,,,-1263065028725180903,-0.9711952209472656,35.38713281159289,11.216060730831062,14.559009499486757,1,30,0.0,7183,244204368739878,19,27.9,355.27789306640625,0.06530000269412994,16,0.0,0.0,1.57542003E9,,,,0,,6,0.03
1546677,1576724000000,,,-1263065028725180881,-0.7386627197265625,31.75951133016497,21.84691716477909,11.289597773426657,1,14,0.0,207,82187385177617,10,34.5,82.1577377319336,0.22960001230239868,16,0.0,0.0,1.59806246E9,,,,0,,3,2.52
1546677,1576724000000,,,-1263065028725180881,-0.7386627197265625,31.75951133016497,21.84691716477909,11.289597773426657,1,13,0.0,207,82187375821660,152,14.9,708.4437255859375,5.449000358581543,16,0.0,0.0,1.60087501E9,,,,0,,3,2.52
1546677,1576724000000,,,-1263065028725180881,-0.7386627197265625,31.75951133016497,21.84691716477909,11.289597773426657,1,15,0.0,207,82187379482793,14,30.2,-623.00732421875,0.25429999828338623,16,0.0,0.0,1.602E9,,,,0,,3,2.52
1546677,1576724000000,,,-1263065028725180881,-0.7386627197265625,31.75951133016497,21.84691716477909,11.289597773426657,1,5,0.0,207,82187375744211,9,35.4,-645.9793701171875,0.24410000443458557,16,0.0,0.0,1.60256256E9,,,,0,,3,2.52
1546677,1576724000000,,,-1263065028725180881,-0.7386627197265625,31.75951133016497,21.84691716477909,11.289597773426657,1,3,0.0,207,82187378779060,24,25.4,467.5631408691406,0.6087999939918518,16,0.0,0.0,1.60481254E9,,,,0,,3,2.52
1546677,1576724000000,,,-1263065028725180881,-0.7386627197265625,31.75951133016497,21.84691716477909,11.289597773426657,1,4,0.0,207,82187384421617,17,28.7,-156.11184692382812,0.23930001258850098,16,0.0,0.0,1.60537498E9,,,,0,,3,2.52
1546677,1576724000000,,,-1263065028725180881,-0.7386627197265625,31.75951133016497,21.84691716477909,11.289597773426657,1,3,0.0,15,244205380311510,9,35.7,307.0560302734375,0.02160000056028366,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.22
1546677,1576724000000,,,-1263065028725180881,-0.7386627197265625,31.75951133016497,21.84691716477909,11.289597773426657,1,4,0.0,15,244205380495201,8,36.2,-98.99650573730469,0.02120000123977661,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.22
1546677,1576724000000,,,-1263065028725180881,-0.7386627197265625,31.75951133016497,21.84691716477909,11.289597773426657,1,6,0.0,15,244205368490798,24,25.1,-10.511250495910645,0.3937999904155731,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.22
1546678,1576724000000,,,-1263065028725180881,-0.7386627197265625,31.75951133016497,21.84691716477909,11.289597773426657,1,7,0.0,15,244205369445023,69,19.8,-506.4285583496094,3.180000066757202,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.22
1546678,1576724000000,,,-1263065028725180881,-0.7386627197265625,31.75951133016497,21.84691716477909,11.289597773426657,1,9,0.0,15,244205376415272,24,25.2,-392.39508056640625,0.640500009059906,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.22
1546678,1576724000000,,,-1263065028725180881,-0.7386627197265625,31.75951133016497,21.84691716477909,11.289597773426657,1,16,0.0,15,244205378121592,9,35.0,-166.52688598632812,0.048600003123283386,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.22
1546678,1576724000000,,,-1263065028725180881,-0.7386627197265625,31.75951133016497,21.84691716477909,11.289597773426657,1,22,0.0,15,244205375648611,17,28.1,514.9921875,0.055800002068281174,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.22
1546678,1576724000000,,,-1263065028725180881,-0.7386627197265625,31.75951133016497,21.84691716477909,11.289597773426657,1,23,0.0,15,244205379244247,12,32.9,-199.2000274658203,0.052400000393390656,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.22
1546678,1576724000000,,,-1263065028725180881,-0.7386627197265625,31.75951133016497,21.84691716477909,11.289597773426657,1,26,0.0,15,244205375567876,8,36.8,250.03506469726562,0.04370000213384628,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.22
1546678,1576724000000,,,-1263065028725180881,-0.7386627197265625,31.75951133016497,21.84691716477909,11.289597773426657,1,31,0.0,15,244205365648516,84,16.2,655.3618774414062,2.0139999389648438,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.22
1546679,1576724000000,,,-1263065028725180881,-0.7386627197265625,31.75951133016497,21.84691716477909,11.289597773426657,1,7,0.0,7183,244205366782231,8,36.5,257.8880615234375,0.04820000380277634,16,0.0,0.0,1.57542003E9,,,,0,,6,-0.24
